Date,Consumption,Production,Battery Charging,Battery Discharging,"Battery 
Fronius TCP Bat - SOC","Smart Meter 
Fronius Smart Meter 3P - currentPower","Smart Meter 
Fronius Smart Meter 3P - activeDevice","Car Charging 
OCPP Charger - currentPower 
","Car Charging 
OCPP Charger - activeDevice 
","Water Heater 
Ohmpilot - currentPower","Water Heater 
Ohmpilot - activeDevice","Water Heater 
Ohmpilot - currentWaterTemp","Inverter 
Fronius TCP Inv - currentPower","Inverter 
Fronius TCP Inv - activeDevice","Smart Plug 
Steckdose Roller Garage - currentPower","Smart Plug 
Steckdose Roller Garage - activeDevice","Smart Plug 
Steckdose Heizköper OG - currentPower","Smart Plug 
Steckdose Heizköper OG - activeDevice"
2025-06-27T01:45:00+02:00,412,0,0,390,0,7,1,0,0,0,0,84.23,0,0,0,0,0,0
2025-06-27T02:00:00+02:00,393,0,0,382,0,-6.67,1,0,0,0,0,84.43,0,0,0,0,0,0
2025-06-27T02:15:00+02:00,420,0,0,393,0,10.33,1,0,0,0,0,84.67,0,0,0,0,0,0
2025-06-27T02:30:00+02:00,351,0,0,318,0,14,1,0,0,0,0,84.83,0,0,0,0,0,0
2025-06-27T02:45:00+02:00,449,0,0,378,0,59,1,0,0,0,0,85.1,0,0,0,0,0,0
2025-06-27T03:00:00+02:00,416,1,0,397,0,-0.33,1,0,0,0,0,85.33,0,0,0,0,0,0
2025-06-27T03:15:00+02:00,401,1,0,370,0,16.67,1,0,0,0,0,85.63,0,0,0,0,0,0
2025-06-27T03:30:00+02:00,321,0,0,317,0,-3.67,1,0,0,0,0,85.93,0,0,0,0,0,0
2025-06-27T03:45:00+02:00,460,1,0,446,0,-15.67,1,0,0,0,0,86.23,0,0,0,0,0,0
2025-06-27T04:00:00+02:00,430,1,0,424,0,-8.67,1,0,0,0,0,86.5,0,0,0,0,0,0
2025-06-27T04:15:00+02:00,312,0,0,291,0,5,1,0,0,0,0,87,0,0,0,0,0,0
2025-06-27T04:30:00+02:00,357,1,0,350,0,-11.67,1,0,0,0,0,87.4,0,0,0,0,0,0
2025-06-27T04:45:00+02:00,397,1,0,397,0,-13.33,1,0,0,0,0,87.93,0,0,0,0,0,0
2025-06-27T05:00:00+02:00,405,1,0,405,0,-11,1,0,0,0,0,88.53,0,0,0,0,0,0
2025-06-27T05:15:00+02:00,583,2,0,532,0,30,1,0,0,0,0,88.97,0,0,0,0,0,0
2025-06-27T05:30:00+02:00,411,14,0,396,0,-12,1,0,0,0,0,89.43,0,0,0,0,0,0
2025-06-27T05:45:00+02:00,352,43,0,300,0,-7,1,0,0,0,0,89.83,0,0,0,0,0,0
2025-06-27T06:00:00+02:00,490,92,0,384,0,-14,1,0,0,0,0,89.77,0,0,0,0,0,0
2025-06-27T06:15:00+02:00,445,152,1,258,0,23.33,1,0,0,0,0,90.17,0,0,0,0,0,0
2025-06-27T06:30:00+02:00,366,167,0,196,0,-9.33,1,0,0,0,0,91,0,0,0,0,0,0
2025-06-27T06:45:00+02:00,377,193,1,171,0,-1,1,0,0,0,0,91.4,0,0,0,0,0,0
2025-06-27T07:00:00+02:00,413,252,0,138,0,13.67,1,0,0,0,0,92.33,0,0,0,0,0,0
2025-06-27T07:15:00+02:00,375,328,3,52,0,-15,1,0,0,0,0,93.3,0,0,0,0,0,0
2025-06-27T07:30:00+02:00,538,414,6,106,0,14.67,1,0,0,0,0,94.13,0,0,0,0,0,0
2025-06-27T07:45:00+02:00,722,628,177,258,0,13,1,0,0,0,0,94.73,0,0,0,0,0,0
2025-06-27T08:00:00+02:00,939,791,274,448,0,-28.67,1,0,0,0,0,95.47,0,0,0,0,0,0
2025-06-27T08:15:00+02:00,1582,689,71,966,0,-7,1,0,0,0,0,96.93,0,0,0,0,0,0
2025-06-27T08:30:00+02:00,1279,810,208,629,0,38,1,0,0,0,0,98.2,0,0,0,0,0,0
2025-06-27T08:45:00+02:00,911,976,439,378,0,-19.67,1,0,0,0,0,99.73,0,0,0,0,0,0
2025-06-27T09:00:00+02:00,407,898,473,6,0,-29.33,1,0,0,0,0,102.2,0,0,0,0,0,0
2025-06-27T09:15:00+02:00,477,1040,563,10,0,-13,1,0,0,0,0,105.13,0,0,0,0,0,0
2025-06-27T09:30:00+02:00,1887,1459,246,653,0,17,1,0,0,0,0,109.37,0,0,0,0,0,0
2025-06-27T09:45:00+02:00,504,1678,1234,17,0,20,1,0,0,0,0,116.63,0,0,0,0,0,0
2025-06-27T10:00:00+02:00,474,1912,1466,6,0,13.33,1,0,0,0,0,0,0,0,0,0,0,0
2025-06-27T10:15:00+02:00,345,1861,1508,0,0,-5,1,0,0,0,0,0,0,0,0,0,0,0
2025-06-27T10:30:00+02:00,502,1932,1470,0,0,28.67,1,0,0,0,0,0,0,0,0,0,0,0
2025-06-27T10:45:00+02:00,431,2157,1712,0,0,-12,1,0,0,0,0,114.57,0,0,0,0,0,0
2025-06-27T11:00:00+02:00,594,1670,1078,0,0,0.33,1,0,0,0,0,108.6,0,0,0,0,0,0
2025-06-27T11:15:00+02:00,494,1699,1227,7,0,12,1,0,0,0,0,104.83,0,0,0,0,0,0
2025-06-27T11:30:00+02:00,521,2452,1928,0,0,-16,1,0,0,0,0,97.4,0,0,0,0,0,0
2025-06-27T11:45:00+02:00,425,2448,2025,0,0,-3.33,1,0,0,0,0,92.1,0,0,0,0,0,0
2025-06-27T12:00:00+02:00,442,2887,2436,0,0,-9.33,1,0,0,0,0,99.3,0,0,0,0,0,0
2025-06-27T12:15:00+02:00,644,2753,2114,0,0,6,1,0,0,0,0,65.6,0,0,0,0,0,0
2025-06-27T12:30:00+02:00,570,2626,2058,0,0,-18.67,1,0,0,0,0,63.77,0,0,0,0,0,0
2025-06-27T12:45:00+02:00,573,2446,1873,0,0,4,1,0,0,0,0,60.8,0,0,0,0,0,0
2025-06-27T13:00:00+02:00,491,2028,1536,0,0,2,1,0,0,0,0,59.97,0,0,0,0,0,0
2025-06-27T13:15:00+02:00,484,2324,1817,0,0,-16,1,0,0,0,0,59.9,0,0,0,0,0,0
2025-06-27T13:30:00+02:00,898,2931,1383,17,0,-724.67,1,0,0,500.67,1,59.4,0,0,0,0,0,0
2025-06-27T13:45:00+02:00,4251,4594,16,77,0,-404.67,1,0,0,3890.33,1,59.4,0,0,0,0,0,0
2025-06-27T14:00:00+02:00,5471,5945,7,93,0,-559,1,0,0,4850,1,59.83,0,0,0,0,0,0
2025-06-27T14:15:00+02:00,5510,5887,6,151,0,-518,1,0,0,4999.33,1,60.33,0,0,0,0,0,0
2025-06-27T14:30:00+02:00,5455,6428,566,156,0,-634.67,1,0,0,4953.33,1,60.93,0,0,0,0,0,0
2025-06-27T14:45:00+02:00,5055,5556,58,225,0,-673.67,1,0,0,4605.33,1,61.7,0,0,0,0,0,0
2025-06-27T15:00:00+02:00,5252,5868,196,140,0,-701.33,1,0,0,4699.67,1,62.6,0,0,0,0,0,0
2025-06-27T15:15:00+02:00,5374,6088,268,121,0,-648.33,1,0,0,4856,1,63.57,0,0,0,0,0,0
2025-06-27T15:30:00+02:00,3462,3668,4,185,0,-391.67,1,0,0,2958.33,1,64.3,0,0,0,0,0,0
2025-06-27T15:45:00+02:00,5559,6740,496,113,0,-881.33,1,0,0,5023.33,1,65.13,0,0,0,0,0,0
2025-06-27T16:00:00+02:00,4202,4615,6,106,0,-512,1,0,0,3882.67,1,66.2,0,0,0,0,0,0
2025-06-27T16:15:00+02:00,1718,1769,3,1,0,-49.33,1,0,0,1381.33,1,66.43,0,0,0,0,0,0
2025-06-27T16:30:00+02:00,883,928,1,0,0,-40.67,1,0,0,446.67,1,66.67,0,0,0,0,0,0
2025-06-27T16:45:00+02:00,2692,2767,3,72,0,-142.33,1,0,0,2413.33,1,66.83,0,0,0,0,0,0
2025-06-27T17:00:00+02:00,3837,4161,103,127,0,-370,1,0,0,3528.67,1,67.43,0,0,0,0,0,0
2025-06-27T17:15:00+02:00,4717,5283,327,83,0,-347.33,1,0,0,4213.33,1,68.3,0,0,0,0,0,0
2025-06-27T17:30:00+02:00,3884,4106,4,123,0,-344.33,1,0,0,3503.67,1,68.97,0,0,0,0,0,0
2025-06-27T17:45:00+02:00,3312,3347,6,62,0,-90.67,1,0,0,2835.67,1,69.93,0,0,0,0,0,0
2025-06-27T18:00:00+02:00,3071,4568,453,107,0,-1171,1,0,0,2720,1,70.93,0,0,0,0,0,0
2025-06-27T18:15:00+02:00,1470,1791,1,188,0,-510.33,1,0,0,1081.33,1,72.63,0,0,0,0,0,0
2025-06-27T18:30:00+02:00,1354,3243,3,88,0,-1975.67,1,0,0,952.33,1,72.67,0,0,0,0,0,0
2025-06-27T18:45:00+02:00,1867,4943,9,0,0,-3064,1,0,0,1423.67,1,72.43,0,0,0,0,0,0
2025-06-27T19:00:00+02:00,1011,2323,445,79,0,-1000.67,1,0,0,623.33,1,73.3,0,0,0,0,0,0
2025-06-27T19:15:00+02:00,1861,3552,60,7,0,-1637,1,0,0,1592.67,1,73.23,0,0,0,0,0,0
2025-06-27T19:30:00+02:00,1674,3329,6,14,0,-1662.67,1,0,0,1310.33,1,72.97,0,0,0,0,0,0
2025-06-27T19:45:00+02:00,1197,2891,6,0,0,-1686,1,0,0,873.33,1,73.17,0,0,0,0,0,0
2025-06-27T20:00:00+02:00,1519,2454,4,75,0,-1003.67,1,0,0,936,1,73.33,0,0,0,0,0,0
2025-06-27T20:15:00+02:00,1621,1914,1,129,0,-423.33,1,0,0,1257.33,1,73.2,0,0,0,0,0,0
2025-06-27T20:30:00+02:00,1294,1341,3,0,0,-43,1,0,0,988,1,73.57,0,0,0,0,0,0
2025-06-27T20:45:00+02:00,708,681,1,61,0,-33.67,1,0,0,342.67,1,73.97,0,0,0,0,0,0
2025-06-27T21:00:00+02:00,577,111,0,443,0,11,1,0,0,0,0,74.47,0,0,0,0,0,0
2025-06-27T21:15:00+02:00,525,47,0,467,0,-0.67,1,0,0,0,0,75.13,0,0,0,0,0,0
2025-06-27T21:30:00+02:00,402,19,0,382,0,-10.33,1,0,0,0,0,76.13,0,0,0,0,0,0
2025-06-27T21:45:00+02:00,426,2,0,405,0,3.67,1,0,0,0,0,77.13,0,0,0,0,0,0
2025-06-27T22:00:00+02:00,488,1,0,465,0,12.67,1,0,0,0,0,77.77,0,0,0,0,0,0
2025-06-27T22:15:00+02:00,341,1,0,329,0,2,1,0,0,0,0,78,0,0,0,0,0,0
2025-06-27T22:30:00+02:00,370,1,0,356,0,-1.33,1,0,0,0,0,78.3,0,0,0,0,0,0
2025-06-27T22:45:00+02:00,529,1,0,502,0,8.33,1,0,0,0,0,78.33,0,0,0,0,0,0
2025-06-27T23:00:00+02:00,366,1,0,362,0,-7.33,1,0,0,0,0,77.87,0,0,0,0,0,0
2025-06-27T23:15:00+02:00,422,1,0,410,0,-1.67,1,0,0,0,0,77.4,0,0,0,0,0,0
2025-06-27T23:30:00+02:00,357,1,0,327,0,17.33,1,0,0,0,0,77.3,0,0,0,0,0,0
2025-06-27T23:45:00+02:00,433,1,0,402,0,6.33,1,0,0,0,0,77.1,0,0,0,0,0,0
2025-06-28T00:00:00+02:00,310,0,0,304,0,-4.67,1,0,0,0,0,77,0,0,0,0,0,0
2025-06-28T00:15:00+02:00,408,1,0,393,0,5,1,0,0,0,0,76.93,0,0,0,0,0,0
2025-06-28T00:30:00+02:00,457,1,0,439,0,9.33,1,0,0,0,0,76.9,0,0,0,0,0,0
2025-06-28T00:45:00+02:00,335,1,0,310,0,8,1,0,0,0,0,76.83,0,0,0,0,0,0
2025-06-28T01:00:00+02:00,382,1,0,364,0,6.33,1,0,0,0,0,76.7,0,0,0,0,0,0
2025-06-28T01:15:00+02:00,326,1,0,318,0,-12,1,0,0,0,0,76.77,0,0,0,0,0,0
2025-06-28T01:30:00+02:00,649,1,0,616,0,6,1,0,0,0,0,76.7,0,0,0,0,0,0
2025-06-28T01:45:00+02:00,384,0,0,366,0,-4,1,0,0,0,0,76.67,0,0,0,0,0,0
2025-06-28T02:00:00+02:00,348,0,0,330,0,3.67,1,0,0,0,0,76.63,0,0,0,0,0,0
2025-06-28T02:15:00+02:00,388,1,0,375,0,-11.67,1,0,0,0,0,76.6,0,0,0,0,0,0
2025-06-28T02:30:00+02:00,354,0,0,339,0,-14.67,1,0,0,0,0,76.6,0,0,0,0,0,0
2025-06-28T02:45:00+02:00,441,1,0,377,0,52,1,0,0,0,0,76.53,0,0,0,0,0,0
2025-06-28T03:00:00+02:00,358,1,0,328,0,15,1,0,0,0,0,76.5,0,0,0,0,0,0
2025-06-28T03:15:00+02:00,363,1,0,347,0,-0.67,1,0,0,0,0,76.47,0,0,0,0,0,0
2025-06-28T03:30:00+02:00,406,1,0,384,0,3,1,0,0,0,0,76.4,0,0,0,0,0,0
2025-06-28T03:45:00+02:00,581,1,0,550,0,14.67,1,0,0,0,0,76.4,0,0,0,0,0,0
2025-06-28T04:00:00+02:00,423,1,0,421,0,-19.67,1,0,0,0,0,76.4,0,0,0,0,0,0
2025-06-28T04:15:00+02:00,328,1,0,327,0,-6.67,1,0,0,0,0,76.3,0,0,0,0,0,0
2025-06-28T04:30:00+02:00,351,1,0,348,0,-14,1,0,0,0,0,76.33,0,0,0,0,0,0
2025-06-28T04:45:00+02:00,312,1,0,315,0,-11.67,1,0,0,0,0,76.2,0,0,0,0,0,0
2025-06-28T05:00:00+02:00,361,1,0,360,0,-12.33,1,0,0,0,0,76.23,0,0,0,0,0,0
2025-06-28T05:15:00+02:00,371,6,0,379,0,-30.33,1,0,0,0,0,76.2,0,0,0,0,0,0
2025-06-28T05:30:00+02:00,300,28,0,251,0,6.67,1,0,0,0,0,76.13,0,0,0,0,0,0
2025-06-28T05:45:00+02:00,362,58,0,279,0,10.33,1,0,0,0,0,76.13,0,0,0,0,0,0
2025-06-28T06:00:00+02:00,429,98,0,315,0,7.67,1,0,0,0,0,76.1,0,0,0,0,0,0
2025-06-28T06:15:00+02:00,552,143,0,395,0,-6.67,1,0,0,0,0,76.07,0,0,0,0,0,0
2025-06-28T06:30:00+02:00,399,191,0,182,0,5.67,1,0,0,0,0,76,0,0,0,0,0,0
2025-06-28T06:45:00+02:00,296,248,0,45,0,-14.67,1,0,0,0,0,75.97,0,0,0,0,0,0
2025-06-28T07:00:00+02:00,387,231,1,152,0,-2,1,0,0,0,0,76,0,0,0,0,0,0
2025-06-28T07:15:00+02:00,402,244,0,150,0,-14,1,0,0,0,0,75.93,0,0,0,0,0,0
2025-06-28T07:30:00+02:00,291,255,0,42,0,-15.67,1,0,0,0,0,75.9,0,0,0,0,0,0
2025-06-28T07:45:00+02:00,380,278,1,99,0,-1.33,1,0,0,0,0,75.8,0,0,0,0,0,0
2025-06-28T08:00:00+02:00,313,338,39,11,0,0.67,1,0,0,0,0,75.6,0,0,0,0,0,0
2025-06-28T08:15:00+02:00,422,412,36,34,0,5,1,0,0,0,0,75.43,0,0,0,0,0,0
2025-06-28T08:30:00+02:00,459,460,18,18,0,-9.33,1,0,0,0,0,75.27,0,0,0,0,0,0
2025-06-28T08:45:00+02:00,474,485,140,139,0,-6.67,1,0,0,0,0,75.13,0,0,0,0,0,0
2025-06-28T09:00:00+02:00,382,530,138,0,0,-9,1,0,0,0,0,75.1,0,0,0,0,0,0
2025-06-28T09:15:00+02:00,298,600,313,4,0,-0.67,1,0,0,0,0,75,0,0,0,0,0,0
2025-06-28T09:30:00+02:00,437,657,228,11,0,-0.67,1,0,0,0,0,74.93,0,0,0,0,0,0
2025-06-28T09:45:00+02:00,369,707,347,5,0,-4.33,1,0,0,0,0,74.9,0,0,0,0,0,0
2025-06-28T10:00:00+02:00,1520,831,173,872,0,-19.33,1,0,0,0,0,74.87,0,0,0,0,0,0
2025-06-28T10:15:00+02:00,500,1161,654,5,0,-10.33,1,0,0,0,0,74.8,0,0,0,0,0,0
2025-06-28T10:30:00+02:00,393,1539,1147,0,0,-1.33,1,0,0,0,0,74.8,0,0,0,0,0,0
2025-06-28T10:45:00+02:00,649,1907,1245,0,0,-5.67,1,0,0,0,0,74.8,0,0,0,0,0,0
2025-06-28T11:00:00+02:00,428,2308,1885,0,0,6,1,0,0,0,0,74.77,0,0,0,0,0,0
2025-06-28T11:15:00+02:00,419,2785,2361,1,0,-12.67,1,0,0,0,0,74.8,0,0,0,0,0,0
2025-06-28T11:30:00+02:00,321,3254,2913,0,0,-13.67,1,0,0,0,0,74.83,0,0,0,0,0,0
2025-06-28T11:45:00+02:00,360,3552,3191,0,0,-11,1,0,0,0,0,74.83,0,0,0,0,0,0
2025-06-28T12:00:00+02:00,683,3673,2862,0,0,-119.67,1,0,0,0,0,71.67,0,0,0,0,0,0
2025-06-28T12:15:00+02:00,3317,4102,82,0,0,-700.33,1,0,0,2930.67,1,62.8,0,0,0,0,0,0
2025-06-28T12:30:00+02:00,4450,4515,8,0,0,-53.33,1,0,0,3952,1,61.3,0,0,0,0,0,0
2025-06-28T12:45:00+02:00,4772,4833,8,0,0,-50.67,1,0,0,4271,1,61.3,0,0,0,0,0,0
2025-06-28T13:00:00+02:00,4973,5041,8,0,0,-55.33,1,0,0,4559,1,61.3,0,0,0,0,0,0
2025-06-28T13:15:00+02:00,5276,5340,8,0,0,-52,1,0,0,4877.33,1,61.4,0,0,0,0,0,0
2025-06-28T13:30:00+02:00,5542,5608,9,0,0,-53,1,0,0,5207.33,1,61.77,0,0,0,0,0,0
2025-06-28T13:45:00+02:00,5829,5894,10,0,0,-51.67,1,0,0,5474,1,62.3,0,0,0,0,0,0
2025-06-28T14:00:00+02:00,5473,5522,7,77,0,-115.67,1,0,0,4947,1,63.33,0,0,0,0,0,0
2025-06-28T14:15:00+02:00,6053,6112,9,39,0,-86.67,1,0,0,5650.67,1,64.4,0,0,0,0,0,0
2025-06-28T14:30:00+02:00,6257,6321,10,0,0,-49.67,1,0,0,5772.67,1,65.53,0,0,0,0,0,0
2025-06-28T14:45:00+02:00,6200,6263,10,0,0,-48.67,1,0,0,5764.33,1,66.7,0,0,0,0,0,0
2025-06-28T15:00:00+02:00,5923,5984,10,64,0,-113.33,1,0,0,5401,1,67.87,0,0,0,0,0,0
2025-06-28T15:15:00+02:00,6323,6442,12,8,0,-112,1,0,0,5721,1,69,0,0,0,0,0,0
2025-06-28T15:30:00+02:00,6472,6557,67,7,0,-40.33,1,0,0,5948.33,1,70.1,0,0,0,0,0,0
2025-06-28T15:45:00+02:00,5296,5659,387,127,0,-222.67,1,0,0,4667.67,1,71.27,0,0,0,0,0,0
2025-06-28T16:00:00+02:00,5696,6176,10,16,0,-484.33,1,0,0,5228.67,1,74.13,0,0,0,0,0,0
2025-06-28T16:15:00+02:00,2747,3153,4,70,0,-472.33,1,0,0,2282,1,75.3,0,0,0,0,0,0
2025-06-28T16:30:00+02:00,857,1720,1,87,0,-960,1,0,0,482,1,74.67,0,0,0,0,0,0
2025-06-28T16:45:00+02:00,767,1351,536,121,0,-227.33,1,0,0,318.67,1,74.47,0,0,0,0,0,0
2025-06-28T17:00:00+02:00,2781,3029,4,75,0,-318.67,1,0,0,2385.33,1,75,0,0,0,0,0,0
2025-06-28T17:15:00+02:00,1110,6498,12,0,0,-5371.67,1,0,0,504,1,76.83,0,0,0,0,0,0
2025-06-28T17:30:00+02:00,1280,5748,11,0,0,-4452,1,0,0,667.67,1,81.4,0,0,0,0,0,0
2025-06-28T17:45:00+02:00,953,5789,11,0,0,-4818.67,1,0,0,576,1,84.53,0,0,0,0,0,0
2025-06-28T18:00:00+02:00,765,5319,10,0,0,-4540.33,1,0,0,416.33,1,82.93,0,0,0,0,0,0
2025-06-28T18:15:00+02:00,872,5038,9,0,0,-4153,1,0,0,499.67,1,78.97,0,0,0,0,0,0
2025-06-28T18:30:00+02:00,950,4772,188,0,0,-3629.67,1,0,0,515.33,1,78.07,0,0,0,0,0,0
2025-06-28T18:45:00+02:00,926,4476,8,0,0,-3539.67,1,0,0,499.33,1,78.17,0,0,0,0,0,0
2025-06-28T19:00:00+02:00,828,4130,7,0,0,-3292.33,1,0,0,524,1,78.13,0,0,0,0,0,0
2025-06-28T19:15:00+02:00,828,3778,6,0,0,-2940.67,1,0,0,458.67,1,78.97,0,0,0,0,0,0
2025-06-28T19:30:00+02:00,902,3399,6,0,0,-2488,1,0,0,499,1,82.7,0,0,0,0,0,0
2025-06-28T19:45:00+02:00,929,3003,5,0,0,-2065.33,1,0,0,432.33,1,0,0,0,0,0,0,0
2025-06-28T20:00:00+02:00,800,2579,5,0,0,-1771,1,0,0,410,1,95.6,0,0,0,0,0,0
2025-06-28T20:15:00+02:00,815,2162,3,26,0,-1368,1,0,0,455.67,1,78.27,0,0,0,0,0,0
2025-06-28T20:30:00+02:00,751,1665,0,95,0,-1020.67,1,0,0,455.33,1,76.67,0,0,0,0,0,0
2025-06-28T20:45:00+02:00,709,789,0,272,0,-400,1,0,0,325.33,1,76.3,0,0,0,0,0,0
2025-06-28T21:00:00+02:00,2433,133,0,2218,0,42,1,0,0,0,0,76.23,0,0,0,0,0,0
2025-06-28T21:15:00+02:00,1964,76,1,1629,0,126,1,0,0,0,0,77.2,0,0,0,0,0,0
2025-06-28T21:30:00+02:00,598,31,0,555,0,-6,1,0,0,0,0,88.97,0,0,0,0,0,0
2025-06-28T21:45:00+02:00,638,6,0,612,0,8.67,1,0,0,0,0,100.3,0,0,0,0,0,0
2025-06-28T22:00:00+02:00,542,1,0,526,0,1.33,1,0,0,0,0,0,0,0,0,0,0,0
2025-06-28T22:15:00+02:00,489,1,0,489,0,-18,1,0,0,0,0,0,0,0,0,0,0,0
2025-06-28T22:30:00+02:00,425,1,0,393,0,4.67,1,0,0,0,0,0,0,0,0,0,0,0
2025-06-28T22:45:00+02:00,375,1,0,356,0,3,1,0,0,0,0,108.1,0,0,0,0,0,0
2025-06-28T23:00:00+02:00,525,1,0,500,0,6.33,1,0,0,0,0,85.37,0,0,0,0,0,0
2025-06-28T23:15:00+02:00,618,1,0,603,0,-16.67,1,0,0,0,0,82.13,0,0,0,0,0,0
2025-06-28T23:30:00+02:00,643,1,0,597,0,26.67,1,0,0,0,0,82.57,0,0,0,0,0,0
2025-06-28T23:45:00+02:00,418,1,0,408,0,-14.67,1,0,0,0,0,87.07,0,0,0,0,0,0
2025-06-29T00:00:00+02:00,474,1,0,448,0,7,1,0,0,0,0,99.33,0,0,0,0,0,0
2025-06-29T00:15:00+02:00,530,1,0,499,0,17.33,1,0,0,0,0,0,0,0,0,0,0,0
2025-06-29T00:30:00+02:00,425,1,0,408,0,7,1,0,0,0,0,0,0,0,0,0,0,0
2025-06-29T00:45:00+02:00,484,1,0,481,0,-19,1,0,0,0,0,0,0,0,0,0,0,0
2025-06-29T01:00:00+02:00,382,1,0,384,0,-10.33,1,0,0,0,0,107.6,0,0,0,0,0,0
2025-06-29T01:15:00+02:00,487,1,0,484,0,-4,1,0,0,0,0,98.67,0,0,0,0,0,0
2025-06-29T01:30:00+02:00,521,1,0,506,0,1.67,1,0,0,0,0,94.27,0,0,0,0,0,0
2025-06-29T01:45:00+02:00,370,1,0,347,0,1.33,1,0,0,0,0,92.77,0,0,0,0,0,0
2025-06-29T02:00:00+02:00,596,1,0,558,0,10,1,0,0,0,0,92.73,0,0,0,0,0,0
2025-06-29T02:15:00+02:00,427,1,0,404,0,5,1,0,0,0,0,92.73,0,0,0,0,0,0
2025-06-29T02:30:00+02:00,453,1,0,440,0,1.33,1,0,0,0,0,91.9,0,0,0,0,0,0
2025-06-29T02:45:00+02:00,371,1,0,313,0,43.67,1,0,0,0,0,89.1,0,0,0,0,0,0
2025-06-29T03:00:00+02:00,388,1,0,372,0,-4.33,1,0,0,0,0,83.3,0,0,0,0,0,0
2025-06-29T03:15:00+02:00,397,1,0,391,0,-7,1,0,0,0,0,80.7,0,0,0,0,0,0
2025-06-29T03:30:00+02:00,396,1,0,365,0,3,1,0,0,0,0,79.43,0,0,0,0,0,0
2025-06-29T03:45:00+02:00,430,1,0,432,0,-19.33,1,0,0,0,0,78.83,0,0,0,0,0,0
2025-06-29T04:00:00+02:00,398,1,0,398,0,-16.67,1,0,0,0,0,78.47,0,0,0,0,0,0
2025-06-29T04:15:00+02:00,289,0,0,285,0,-4.33,1,0,0,0,0,78.33,0,0,0,0,0,0
2025-06-29T04:30:00+02:00,489,0,0,469,0,5,1,0,0,0,0,78.13,0,0,0,0,0,0
2025-06-29T04:45:00+02:00,428,1,0,420,0,0,0,0,0,0,0,77.9,0,0,0,0,0,0
2025-06-29T05:00:00+02:00,384,1,0,350,0,19.33,1,0,0,0,0,77.77,0,0,0,0,0,0
2025-06-29T05:15:00+02:00,289,5,0,270,0,3,1,0,0,0,0,77.63,0,0,0,0,0,0
2025-06-29T05:30:00+02:00,383,27,0,341,0,2.67,1,0,0,0,0,77.57,0,0,0,0,0,0
2025-06-29T05:45:00+02:00,440,57,0,373,0,-1.33,1,0,0,0,0,77.5,0,0,0,0,0,0
2025-06-29T06:00:00+02:00,379,93,0,271,0,-0.33,1,0,0,0,0,77.47,0,0,0,0,0,0
2025-06-29T06:15:00+02:00,395,129,0,266,0,-6.33,1,0,0,0,0,77.5,0,0,0,0,0,0
2025-06-29T06:30:00+02:00,355,158,2,174,0,10.67,1,0,0,0,0,77.4,0,0,0,0,0,0
2025-06-29T06:45:00+02:00,356,185,0,156,0,8.67,1,0,0,0,0,77.43,0,0,0,0,0,0
2025-06-29T07:00:00+02:00,409,208,0,199,0,-15.67,1,0,0,0,0,77.43,0,0,0,0,0,0
2025-06-29T07:15:00+02:00,439,230,1,202,0,-1.33,1,0,0,0,0,77.43,0,0,0,0,0,0
2025-06-29T07:30:00+02:00,402,248,0,134,0,9.33,1,0,0,0,0,77.47,0,0,0,0,0,0
2025-06-29T07:45:00+02:00,349,272,3,72,0,3,1,0,0,0,0,77.4,0,0,0,0,0,0
2025-06-29T08:00:00+02:00,433,324,1,111,0,-6,1,0,0,0,0,77.37,0,0,0,0,0,0
2025-06-29T08:15:00+02:00,401,380,26,54,0,-5.33,1,0,0,0,0,77.37,0,0,0,0,0,0
2025-06-29T08:30:00+02:00,353,403,69,23,0,-1,1,0,0,0,0,77.3,0,0,0,0,0,0
2025-06-29T08:45:00+02:00,473,420,9,55,0,1.33,1,0,0,0,0,77.33,0,0,0,0,0,0
2025-06-29T09:00:00+02:00,303,431,126,6,0,-2.67,1,0,0,0,0,77.37,0,0,0,0,0,0
2025-06-29T09:15:00+02:00,402,441,51,19,0,-16.33,1,0,0,0,0,77.3,0,0,0,0,0,0
2025-06-29T09:30:00+02:00,453,448,34,33,0,-5.67,1,0,0,0,0,77.3,0,0,0,0,0,0
2025-06-29T09:45:00+02:00,327,460,147,6,0,10,1,0,0,0,0,77.4,0,0,0,0,0,0
2025-06-29T10:00:00+02:00,474,571,188,122,0,-35,1,0,0,0,0,77.47,0,0,0,0,0,0
2025-06-29T10:15:00+02:00,363,850,491,0,0,-5.67,1,0,0,0,0,77.53,0,0,0,0,0,0
2025-06-29T10:30:00+02:00,497,1264,764,0,0,-1,1,0,0,0,0,77.67,0,0,0,0,0,0
2025-06-29T10:45:00+02:00,358,1712,1360,0,0,9.67,1,0,0,0,0,77.73,0,0,0,0,0,0
2025-06-29T11:00:00+02:00,373,2174,1795,0,0,-12,1,0,0,0,0,77.83,0,0,0,0,0,0
2025-06-29T11:15:00+02:00,551,2641,2090,0,0,5,1,0,0,0,0,78.03,0,0,0,0,0,0
2025-06-29T11:30:00+02:00,431,3085,2646,0,0,-7.67,1,0,0,0,0,78.23,0,0,0,0,0,0
2025-06-29T11:45:00+02:00,539,3329,2794,0,0,11.67,1,0,0,0,0,78.47,0,0,0,0,0,0
2025-06-29T12:00:00+02:00,497,3547,3058,0,0,10.33,1,0,0,0,0,77.77,0,0,0,0,0,0
