Datum (MEZ),Residuallast,Day Ahead Auktion (DE-LU)
2025-03-26T06:00+01:00,39549.7,128.76
2025-03-26T06:15+01:00,41083.4,128.76
2025-03-26T06:30+01:00,42041.8,128.76
2025-03-26T06:45+01:00,42992.5,128.76
2025-03-26T07:00+01:00,43656,141.95
2025-03-26T07:15+01:00,43937.6,141.95
2025-03-26T07:30+01:00,44178.5,141.95
2025-03-26T07:45+01:00,44698.1,141.95
2025-03-26T08:00+01:00,45337.4,137.09
2025-03-26T08:15+01:00,44911.1,137.09
2025-03-26T08:30+01:00,44524.2,137.09
2025-03-26T08:45+01:00,44084.5,137.09
2025-03-26T09:00+01:00,43257.3,111.86
2025-03-26T09:15+01:00,43166.8,111.86
2025-03-26T09:30+01:00,42367.9,111.86
2025-03-26T09:45+01:00,42361,111.86
2025-03-26T10:00+01:00,42000.5,100
2025-03-26T10:15+01:00,41708.4,100
2025-03-26T10:30+01:00,41312.1,100
2025-03-26T10:45+01:00,41174.8,100
2025-03-26T11:00+01:00,40796.3,96.39
2025-03-26T11:15+01:00,40805.2,96.39
2025-03-26T11:30+01:00,41119.1,96.39
2025-03-26T11:45+01:00,40552.6,96.39
2025-03-26T12:00+01:00,39637.9,94.81
2025-03-26T12:15+01:00,39296.4,94.81
2025-03-26T12:30+01:00,39882.1,94.81
2025-03-26T12:45+01:00,40035.7,94.81
2025-03-26T13:00+01:00,40711.2,84.5
2025-03-26T13:15+01:00,40347.5,84.5
2025-03-26T13:30+01:00,39740.9,84.5
2025-03-26T13:45+01:00,39304.5,84.5
2025-03-26T14:00+01:00,39389.6,90.79
2025-03-26T14:15+01:00,40334.3,90.79
2025-03-26T14:30+01:00,40979.8,90.79
2025-03-26T14:45+01:00,41674.4,90.79
2025-03-26T15:00+01:00,42415.5,94.36
2025-03-26T15:15+01:00,42893.8,94.36
2025-03-26T15:30+01:00,43476.2,94.36
2025-03-26T15:45+01:00,43961,94.36
2025-03-26T16:00+01:00,45662.9,101.45
2025-03-26T16:15+01:00,46087.7,101.45
2025-03-26T16:30+01:00,47083.1,101.45
2025-03-26T16:45+01:00,48277.8,101.45
2025-03-26T17:00+01:00,50322.2,135.16
2025-03-26T17:15+01:00,51974.5,135.16
2025-03-26T17:30+01:00,53411.2,135.16
2025-03-26T17:45+01:00,54823.2,135.16
2025-03-26T18:00+01:00,55770.9,162
2025-03-26T18:15+01:00,56415,162
2025-03-26T18:30+01:00,57249,162
2025-03-26T18:45+01:00,57521.6,162
2025-03-26T19:00+01:00,57008.8,169.54
2025-03-26T19:15+01:00,56712.3,169.54
2025-03-26T19:30+01:00,56793.4,169.54
2025-03-26T19:45+01:00,56126.5,169.54
2025-03-26T20:00+01:00,55013.9,153.27
2025-03-26T20:15+01:00,54276.6,153.27
2025-03-26T20:30+01:00,53255.4,153.27
2025-03-26T20:45+01:00,52448.9,153.27
2025-03-26T21:00+01:00,51595.1,129.4
2025-03-26T21:15+01:00,50887.8,129.4
2025-03-26T21:30+01:00,49842.4,129.4
2025-03-26T21:45+01:00,48751,129.4
2025-03-26T22:00+01:00,48066.7,120.27
2025-03-26T22:15+01:00,47283.4,120.27
2025-03-26T22:30+01:00,46202,120.27
2025-03-26T22:45+01:00,44962.5,120.27
2025-03-26T23:00+01:00,43656.9,108.91
2025-03-26T23:15+01:00,43179.9,108.91
2025-03-26T23:30+01:00,42322.2,108.91
2025-03-26T23:45+01:00,41592.7,108.91
2025-03-27T00:00+01:00,40666.3,104.93
2025-03-27T00:15+01:00,39821.5,104.93
2025-03-27T00:30+01:00,39362.1,104.93
2025-03-27T00:45+01:00,38771.6,104.93
2025-03-27T01:00+01:00,38107.9,98.98
2025-03-27T01:15+01:00,37928.6,98.98
2025-03-27T01:30+01:00,37705.6,98.98
2025-03-27T01:45+01:00,37338.6,98.98
2025-03-27T02:00+01:00,36516.7,97.8
2025-03-27T02:15+01:00,36375,97.8
2025-03-27T02:30+01:00,36452.6,97.8
2025-03-27T02:45+01:00,36514.7,97.8
2025-03-27T03:00+01:00,36510.8,98.85
2025-03-27T03:15+01:00,36359.7,98.85
2025-03-27T03:30+01:00,36214.2,98.85
2025-03-27T03:45+01:00,36219.3,98.85
2025-03-27T04:00+01:00,36334.7,97.07
2025-03-27T04:15+01:00,36584,97.07
2025-03-27T04:30+01:00,37001.8,97.07
2025-03-27T04:45+01:00,37530.6,97.07
2025-03-27T05:00+01:00,39035.6,104.9
2025-03-27T05:15+01:00,39665.8,104.9
2025-03-27T05:30+01:00,41080.3,104.9
2025-03-27T05:45+01:00,42406.1,104.9
2025-03-27T06:00+01:00,44914.8,129.83
2025-03-27T06:15+01:00,46593.9,129.83
2025-03-27T06:30+01:00,47138.7,129.83
2025-03-27T06:45+01:00,47383.3,129.83
2025-03-27T07:00+01:00,47578.4,140
2025-03-27T07:15+01:00,46916.2,140
2025-03-27T07:30+01:00,46248.8,140
2025-03-27T07:45+01:00,45492.8,140
2025-03-27T08:00+01:00,44701.9,123.5
2025-03-27T08:15+01:00,43508.6,123.5
2025-03-27T08:30+01:00,42367.8,123.5
2025-03-27T08:45+01:00,40236.8,123.5
2025-03-27T09:00+01:00,37233,89.92
2025-03-27T09:15+01:00,35026.1,89.92
2025-03-27T09:30+01:00,33653.9,89.92
2025-03-27T09:45+01:00,31996.9,89.92
2025-03-27T10:00+01:00,30130.9,77.61
2025-03-27T10:15+01:00,28364.1,77.61
2025-03-27T10:30+01:00,26672.8,77.61
2025-03-27T10:45+01:00,25443.9,77.61
2025-03-27T11:00+01:00,24097.3,45.48
2025-03-27T11:15+01:00,22662.8,45.48
2025-03-27T11:30+01:00,21860.6,45.48
2025-03-27T11:45+01:00,20979,45.48
2025-03-27T12:00+01:00,19457.2,24.81
2025-03-27T12:15+01:00,18551.6,24.81
2025-03-27T12:30+01:00,18040.1,24.81
2025-03-27T12:45+01:00,17565.2,24.81
2025-03-27T13:00+01:00,17288.9,6.67
2025-03-27T13:15+01:00,17391.8,6.67
2025-03-27T13:30+01:00,17449,6.67
2025-03-27T13:45+01:00,17440.3,6.67
2025-03-27T14:00+01:00,18000.9,30.34
2025-03-27T14:15+01:00,18423.9,30.34
2025-03-27T14:30+01:00,19537.4,30.34
2025-03-27T14:45+01:00,20599,30.34
2025-03-27T15:00+01:00,22768.5,74.93
2025-03-27T15:15+01:00,24340,74.93
2025-03-27T15:30+01:00,26503.1,74.93
2025-03-27T15:45+01:00,28394.9,74.93
2025-03-27T16:00+01:00,30964.4,93.74
2025-03-27T16:15+01:00,32997.3,93.74
2025-03-27T16:30+01:00,35821.9,93.74
2025-03-27T16:45+01:00,38899.4,93.74
2025-03-27T17:00+01:00,42864.5,127.25
2025-03-27T17:15+01:00,46042.1,127.25
2025-03-27T17:30+01:00,49331.8,127.25
2025-03-27T17:45+01:00,52086,127.25
2025-03-27T18:00+01:00,54057.7,157.9
2025-03-27T18:15+01:00,55440.7,157.9
2025-03-27T18:30+01:00,56396.1,157.9
2025-03-27T18:45+01:00,56492.2,157.9
2025-03-27T19:00+01:00,56392.2,170.7
2025-03-27T19:15+01:00,56358.1,170.7
2025-03-27T19:30+01:00,55975.2,170.7
2025-03-27T19:45+01:00,54946,170.7
2025-03-27T20:00+01:00,53793.3,141.61
2025-03-27T20:15+01:00,52656.3,141.61
2025-03-27T20:30+01:00,51352.2,141.61
2025-03-27T20:45+01:00,50215.2,141.61
2025-03-27T21:00+01:00,49347.6,124.42
2025-03-27T21:15+01:00,48489,124.42
2025-03-27T21:30+01:00,47283.4,124.42
2025-03-27T21:45+01:00,46317.4,124.42
2025-03-27T22:00+01:00,45152.4,113.1
2025-03-27T22:15+01:00,44231.6,113.1
2025-03-27T22:30+01:00,42910.5,113.1
2025-03-27T22:45+01:00,41479.2,113.1
2025-03-27T23:00+01:00,40344.9,100.91
2025-03-27T23:15+01:00,39416,100.91
2025-03-27T23:30+01:00,38586.9,100.91
2025-03-27T23:45+01:00,37843.8,100.91
2025-03-28T00:00+01:00,36900.3,90
2025-03-28T00:15+01:00,36324.1,90
2025-03-28T00:30+01:00,35713.2,90
2025-03-28T00:45+01:00,35257,90
2025-03-28T01:00+01:00,34075.8,79.38
2025-03-28T01:15+01:00,33579.8,79.38
2025-03-28T01:30+01:00,33478.1,79.38
2025-03-28T01:45+01:00,32808.1,79.38
2025-03-28T02:00+01:00,32561.5,79.02
2025-03-28T02:15+01:00,32840.2,79.02
2025-03-28T02:30+01:00,33093.2,79.02
2025-03-28T02:45+01:00,33076.9,79.02
2025-03-28T03:00+01:00,32994.4,79.38
2025-03-28T03:15+01:00,33090.9,79.38
2025-03-28T03:30+01:00,32778.3,79.38
2025-03-28T03:45+01:00,33017.6,79.38
2025-03-28T04:00+01:00,33823,79.84
2025-03-28T04:15+01:00,33837.8,79.84
2025-03-28T04:30+01:00,33925.9,79.84
2025-03-28T04:45+01:00,34069.9,79.84
2025-03-28T05:00+01:00,35277.6,103.51
2025-03-28T05:15+01:00,35705.9,103.51
2025-03-28T05:30+01:00,36479.7,103.51
2025-03-28T05:45+01:00,37615.2,103.51
2025-03-28T06:00+01:00,39537.1,128.52
2025-03-28T06:15+01:00,40923.5,128.52
2025-03-28T06:30+01:00,41410.1,128.52
2025-03-28T06:45+01:00,40523.8,128.52
2025-03-28T07:00+01:00,39370.2,122.2
2025-03-28T07:15+01:00,38876.6,122.2
2025-03-28T07:30+01:00,37071.5,122.2
2025-03-28T07:45+01:00,35052.7,122.2
2025-03-28T08:00+01:00,32966.3,102.08
2025-03-28T08:15+01:00,31082.9,102.08
2025-03-28T08:30+01:00,30018,102.08
2025-03-28T08:45+01:00,28291.3,102.08
2025-03-28T09:00+01:00,26105.2,75.57
2025-03-28T09:15+01:00,23821.1,75.57
2025-03-28T09:30+01:00,21327.3,75.57
2025-03-28T09:45+01:00,18947.9,75.57
2025-03-28T10:00+01:00,16114.2,25.77
2025-03-28T10:15+01:00,13894,25.77
2025-03-28T10:30+01:00,12694.2,25.77
2025-03-28T10:45+01:00,11736.6,25.77
2025-03-28T11:00+01:00,8205.9,1.68
2025-03-28T11:15+01:00,7539.1,1.68
2025-03-28T11:30+01:00,6803.7,1.68
2025-03-28T11:45+01:00,6553.2,1.68
2025-03-28T12:00+01:00,5635.1,-0.01
2025-03-28T12:15+01:00,5477.1,-0.01
2025-03-28T12:30+01:00,5324.4,-0.01
2025-03-28T12:45+01:00,5336,-0.01
2025-03-28T13:00+01:00,5807.7,-0.03
2025-03-28T13:15+01:00,6512.5,-0.03
2025-03-28T13:30+01:00,7388.1,-0.03
2025-03-28T13:45+01:00,8868.6,-0.03
2025-03-28T14:00+01:00,9904.2,14.48
2025-03-28T14:15+01:00,10782.8,14.48
2025-03-28T14:30+01:00,11835.1,14.48
2025-03-28T14:45+01:00,12630.6,14.48
2025-03-28T15:00+01:00,15532.2,70.1
2025-03-28T15:15+01:00,17181.2,70.1
2025-03-28T15:30+01:00,19636.5,70.1
2025-03-28T15:45+01:00,22562.8,70.1
2025-03-28T16:00+01:00,26018.2,104.19
2025-03-28T16:15+01:00,28738.5,104.19
2025-03-28T16:30+01:00,32392,104.19
2025-03-28T16:45+01:00,35456.2,104.19
2025-03-28T17:00+01:00,39836.6,132
2025-03-28T17:15+01:00,43299.1,132
2025-03-28T17:30+01:00,45635.5,132
2025-03-28T17:45+01:00,48164.9,132
2025-03-28T18:00+01:00,50522.9,165.99
2025-03-28T18:15+01:00,51387.4,165.99
2025-03-28T18:30+01:00,52203.4,165.99
2025-03-28T18:45+01:00,52332.2,165.99
2025-03-28T19:00+01:00,52318.6,165.9
2025-03-28T19:15+01:00,52178.7,165.9
2025-03-28T19:30+01:00,51469.1,165.9
2025-03-28T19:45+01:00,50244.7,165.9
2025-03-28T20:00+01:00,48842.9,148.03
2025-03-28T20:15+01:00,47676.5,148.03
2025-03-28T20:30+01:00,46753.3,148.03
2025-03-28T20:45+01:00,46200.9,148.03
2025-03-28T21:00+01:00,45154.7,124.56
2025-03-28T21:15+01:00,44691.9,124.56
2025-03-28T21:30+01:00,43779.9,124.56
2025-03-28T21:45+01:00,43164.2,124.56
2025-03-28T22:00+01:00,42699.4,117.94
2025-03-28T22:15+01:00,41752.8,117.94
2025-03-28T22:30+01:00,40600.3,117.94
2025-03-28T22:45+01:00,39833.2,117.94
2025-03-28T23:00+01:00,38934.3,110.12
2025-03-28T23:15+01:00,38241.7,110.12
2025-03-28T23:30+01:00,37714.6,110.12
2025-03-28T23:45+01:00,37037.2,110.12
2025-03-29T00:00+01:00,36514.3,113.62
2025-03-29T00:15+01:00,35642.9,113.62
2025-03-29T00:30+01:00,35188.2,113.62
2025-03-29T00:45+01:00,34844.6,113.62
2025-03-29T01:00+01:00,33922.2,103.91
2025-03-29T01:15+01:00,33090.1,103.91
2025-03-29T01:30+01:00,32752.5,103.91
2025-03-29T01:45+01:00,32133.3,103.91
2025-03-29T02:00+01:00,31420.2,96.54
2025-03-29T02:15+01:00,31137.9,96.54
2025-03-29T02:30+01:00,30462.9,96.54
2025-03-29T02:45+01:00,30470,96.54
2025-03-29T03:00+01:00,30345.5,96.22
2025-03-29T03:15+01:00,29967.5,96.22
2025-03-29T03:30+01:00,29691.4,96.22
2025-03-29T03:45+01:00,29593.2,96.22
2025-03-29T04:00+01:00,29750.1,96.5
2025-03-29T04:15+01:00,29397.8,96.5
2025-03-29T04:30+01:00,29067.5,96.5
2025-03-29T04:45+01:00,28711.3,96.5
2025-03-29T05:00+01:00,28643.9,92.74
2025-03-29T05:15+01:00,28319.5,92.74
2025-03-29T05:30+01:00,28322.5,92.74
2025-03-29T05:45+01:00,28520.8,92.74
2025-03-29T06:00+01:00,28819.1,96.73
2025-03-29T06:15+01:00,29279.7,96.73
2025-03-29T06:30+01:00,29528.1,96.73
2025-03-29T06:45+01:00,29096.6,96.73
2025-03-29T07:00+01:00,29183.7,98.44
2025-03-29T07:15+01:00,29314.1,98.44
2025-03-29T07:30+01:00,29187,98.44
2025-03-29T07:45+01:00,28600.5,98.44
2025-03-29T08:00+01:00,28035.9,91.86
2025-03-29T08:15+01:00,27278.7,91.86
2025-03-29T08:30+01:00,26391.6,91.86
2025-03-29T08:45+01:00,25341.7,91.86
2025-03-29T09:00+01:00,23653.5,76.14
2025-03-29T09:15+01:00,21775.7,76.14
2025-03-29T09:30+01:00,20969.6,76.14
2025-03-29T09:45+01:00,20013.3,76.14
2025-03-29T10:00+01:00,18779.1,65.67
2025-03-29T10:15+01:00,17939.6,65.67
2025-03-29T10:30+01:00,17320,65.67
2025-03-29T10:45+01:00,17289.2,65.67
2025-03-29T11:00+01:00,15909.9,65.34
2025-03-29T11:15+01:00,14369.5,65.34
2025-03-29T11:30+01:00,14602.2,65.34
2025-03-29T11:45+01:00,15467.7,65.34
2025-03-29T12:00+01:00,15170.7,65.33
2025-03-29T12:15+01:00,14447,65.33
2025-03-29T12:30+01:00,12645.3,65.33
2025-03-29T12:45+01:00,11890.8,65.33
2025-03-29T13:00+01:00,10559.4,2.06
2025-03-29T13:15+01:00,10841.4,2.06
2025-03-29T13:30+01:00,10753.4,2.06
2025-03-29T13:45+01:00,11367.7,2.06
2025-03-29T14:00+01:00,11294.4,3.94
2025-03-29T14:15+01:00,11520.7,3.94
2025-03-29T14:30+01:00,12046.9,3.94
2025-03-29T14:45+01:00,12155,3.94
2025-03-29T15:00+01:00,13165.2,25.27
2025-03-29T15:15+01:00,13857.4,25.27
2025-03-29T15:30+01:00,15073.4,25.27
2025-03-29T15:45+01:00,15919.6,25.27
2025-03-29T16:00+01:00,18701,66.26
2025-03-29T16:15+01:00,19352.2,66.26
2025-03-29T16:30+01:00,20361.6,66.26
2025-03-29T16:45+01:00,23640.4,66.26
2025-03-29T17:00+01:00,27413,100.1
2025-03-29T17:15+01:00,29706,100.1
2025-03-29T17:30+01:00,32494.1,100.1
2025-03-29T17:45+01:00,35488.9,100.1
2025-03-29T18:00+01:00,38454.4,146.91
2025-03-29T18:15+01:00,40062.3,146.91
2025-03-29T18:30+01:00,41554.2,146.91
2025-03-29T18:45+01:00,41977.9,146.91
2025-03-29T19:00+01:00,41823.8,152.22
2025-03-29T19:15+01:00,42034.3,152.22
2025-03-29T19:30+01:00,41759,152.22
2025-03-29T19:45+01:00,41268.4,152.22
2025-03-29T20:00+01:00,40018,121.07
2025-03-29T20:15+01:00,39282.5,121.07
2025-03-29T20:30+01:00,38222.3,121.07
2025-03-29T20:45+01:00,37461,121.07
2025-03-29T21:00+01:00,36677.5,100.42
2025-03-29T21:15+01:00,36459.8,100.42
2025-03-29T21:30+01:00,35485.4,100.42
2025-03-29T21:45+01:00,34839.6,100.42
2025-03-29T22:00+01:00,34477.4,82.75
2025-03-29T22:15+01:00,33750.9,82.75
2025-03-29T22:30+01:00,32900.9,82.75
2025-03-29T22:45+01:00,31667.7,82.75
2025-03-29T23:00+01:00,30227.7,68.27
2025-03-29T23:15+01:00,28882.2,68.27
2025-03-29T23:30+01:00,27511.6,68.27
2025-03-29T23:45+01:00,25940.1,68.27
2025-03-30T00:00+01:00,24755.5,46.31
2025-03-30T00:15+01:00,24077.5,46.31
2025-03-30T00:30+01:00,23234,46.31
2025-03-30T00:45+01:00,22068.5,46.31
2025-03-30T01:00+01:00,21005.1,15.89
2025-03-30T01:15+01:00,19959,15.89
2025-03-30T01:30+01:00,18702,15.89
2025-03-30T01:45+01:00,17513.1,15.89
2025-03-30T03:00+02:00,16608.7,5.1
2025-03-30T03:15+02:00,15340,5.1
2025-03-30T03:30+02:00,14277.4,5.1
2025-03-30T03:45+02:00,14178.9,5.1
2025-03-30T04:00+02:00,13777.1,1.2
2025-03-30T04:15+02:00,12937.1,1.2
2025-03-30T04:30+02:00,12354.7,1.2
2025-03-30T04:45+02:00,11850.6,1.2
2025-03-30T05:00+02:00,11415.7,0.09
2025-03-30T05:15+02:00,11120,0.09
2025-03-30T05:30+02:00,10546.6,0.09
2025-03-30T05:45+02:00,10026.8,0.09
2025-03-30T06:00+02:00,7038.4,0.03
2025-03-30T06:15+02:00,6853.6,0.03
2025-03-30T06:30+02:00,7179.3,0.03
2025-03-30T06:45+02:00,7081.8,0.03
2025-03-30T07:00+02:00,7101.6,0
2025-03-30T07:15+02:00,6228,0
2025-03-30T07:30+02:00,5644.7,0
2025-03-30T07:45+02:00,5229.1,0
2025-03-30T08:00+02:00,6174,-0.01
2025-03-30T08:15+02:00,4847.8,-0.01
2025-03-30T08:30+02:00,4078.7,-0.01
2025-03-30T08:45+02:00,3329.4,-0.01
2025-03-30T09:00+02:00,2670.1,-0.04
2025-03-30T09:15+02:00,1613.2,-0.04
2025-03-30T09:30+02:00,1037.3,-0.04
2025-03-30T09:45+02:00,1251.4,-0.04
2025-03-30T10:00+02:00,1945.7,-3.47
2025-03-30T10:15+02:00,1429.2,-3.47
2025-03-30T10:30+02:00,1355.7,-3.47
2025-03-30T10:45+02:00,992.3,-3.47
2025-03-30T11:00+02:00,1341.3,-11.34
2025-03-30T11:15+02:00,1459.7,-11.34
2025-03-30T11:30+02:00,1283.3,-11.34
2025-03-30T11:45+02:00,1404.5,-11.34
2025-03-30T12:00+02:00,2809.1,-18.5
2025-03-30T12:15+02:00,2663.4,-18.5
2025-03-30T12:30+02:00,2342.9,-18.5
2025-03-30T12:45+02:00,2544.6,-18.5
2025-03-30T13:00+02:00,6240.9,-25.76
2025-03-30T13:15+02:00,7084,-25.76
2025-03-30T13:30+02:00,7190.9,-25.76
2025-03-30T13:45+02:00,7029.5,-25.76
2025-03-30T14:00+02:00,7093.3,-26.07
2025-03-30T14:15+02:00,6441.3,-26.07
2025-03-30T14:30+02:00,6213,-26.07
2025-03-30T14:45+02:00,5896.8,-26.07
2025-03-30T15:00+02:00,4719.7,-12.96
2025-03-30T15:15+02:00,4138.6,-12.96
2025-03-30T15:30+02:00,4389.2,-12.96
2025-03-30T15:45+02:00,4639.5,-12.96
2025-03-30T16:00+02:00,3450.4,-4.01
2025-03-30T16:15+02:00,2201.9,-4.01
2025-03-30T16:30+02:00,2943.7,-4.01
2025-03-30T16:45+02:00,2802.5,-4.01
2025-03-30T17:00+02:00,3837,-0.01
2025-03-30T17:15+02:00,3023.1,-0.01
2025-03-30T17:30+02:00,3136.1,-0.01
2025-03-30T17:45+02:00,4662.8,-0.01
2025-03-30T18:00+02:00,5584.5,14.41
2025-03-30T18:15+02:00,5865.7,14.41
2025-03-30T18:30+02:00,6864.3,14.41
2025-03-30T18:45+02:00,8709.1,14.41
2025-03-30T19:00+02:00,10664.6,60.83
2025-03-30T19:15+02:00,11691.3,60.83
2025-03-30T19:30+02:00,11812.6,60.83
2025-03-30T19:45+02:00,12645.4,60.83
2025-03-30T20:00+02:00,13092.9,58.86
2025-03-30T20:15+02:00,13004.3,58.86
2025-03-30T20:30+02:00,12847.7,58.86
2025-03-30T20:45+02:00,12839.7,58.86
2025-03-30T21:00+02:00,12526.9,50.01
2025-03-30T21:15+02:00,12969.9,50.01
2025-03-30T21:30+02:00,12776.5,50.01
2025-03-30T21:45+02:00,13201.7,50.01
2025-03-30T22:00+02:00,14779.5,61.71
2025-03-30T22:15+02:00,14899.4,61.71
2025-03-30T22:30+02:00,14630.7,61.71
2025-03-30T22:45+02:00,14862.9,61.71
2025-03-30T23:00+02:00,14285.3,56.44
2025-03-30T23:15+02:00,13576.8,56.44
2025-03-30T23:30+02:00,13647.7,56.44
2025-03-30T23:45+02:00,12898.9,56.44
2025-03-31T00:00+02:00,11593.1,65.57
2025-03-31T00:15+02:00,11103.2,65.57
2025-03-31T00:30+02:00,11263.1,65.57
2025-03-31T00:45+02:00,11368.1,65.57
2025-03-31T01:00+02:00,10723.9,63.25
2025-03-31T01:15+02:00,10408.8,63.25
2025-03-31T01:30+02:00,10843.5,63.25
2025-03-31T01:45+02:00,11501.4,63.25
2025-03-31T02:00+02:00,11986.4,64.41
2025-03-31T02:15+02:00,11908.2,64.41
2025-03-31T02:30+02:00,12517.8,64.41
2025-03-31T02:45+02:00,13098.9,64.41
2025-03-31T03:00+02:00,14011.9,67.22
2025-03-31T03:15+02:00,14144.6,67.22
2025-03-31T03:30+02:00,14122.9,67.22
2025-03-31T03:45+02:00,14882.5,67.22
2025-03-31T04:00+02:00,15876.5,68.97
2025-03-31T04:15+02:00,16513.8,68.97
2025-03-31T04:30+02:00,17673.8,68.97
2025-03-31T04:45+02:00,18726.5,68.97
2025-03-31T05:00+02:00,20775.9,88
2025-03-31T05:15+02:00,22216.9,88
2025-03-31T05:30+02:00,24066.2,88
2025-03-31T05:45+02:00,26561.7,88
2025-03-31T06:00+02:00,30147.9,109.27
2025-03-31T06:15+02:00,32418.4,109.27
2025-03-31T06:30+02:00,34697.6,109.27
2025-03-31T06:45+02:00,36698.5,109.27
2025-03-31T07:00+02:00,38028.3,143.54
2025-03-31T07:15+02:00,38992,143.54
2025-03-31T07:30+02:00,39945.3,143.54
2025-03-31T07:45+02:00,40782.7,143.54
2025-03-31T08:00+02:00,41443.4,174.23
2025-03-31T08:15+02:00,42187.4,174.23
2025-03-31T08:30+02:00,42412.4,174.23
2025-03-31T08:45+02:00,41798.7,174.23
2025-03-31T09:00+02:00,40988.7,133.17
2025-03-31T09:15+02:00,40224.2,133.17
2025-03-31T09:30+02:00,39625.1,133.17
2025-03-31T09:45+02:00,38837.7,133.17
2025-03-31T10:00+02:00,37220,110.27
2025-03-31T10:15+02:00,36822.7,110.27
2025-03-31T10:30+02:00,35776.7,110.27
2025-03-31T10:45+02:00,35370.7,110.27
2025-03-31T11:00+02:00,33818.2,99.04
2025-03-31T11:15+02:00,33141.6,99.04
2025-03-31T11:30+02:00,31951.7,99.04
2025-03-31T11:45+02:00,30776.8,99.04
2025-03-31T12:00+02:00,30260.7,83.54
2025-03-31T12:15+02:00,28919.9,83.54
2025-03-31T12:30+02:00,28363.7,83.54
2025-03-31T12:45+02:00,27631.2,83.54
2025-03-31T13:00+02:00,27103.1,74.1
2025-03-31T13:15+02:00,26803.1,74.1
2025-03-31T13:30+02:00,25789.2,74.1
2025-03-31T13:45+02:00,24974.5,74.1
2025-03-31T14:00+02:00,24241.4,73.58
2025-03-31T14:15+02:00,23882.3,73.58
2025-03-31T14:30+02:00,23778.9,73.58
2025-03-31T14:45+02:00,23719.5,73.58
2025-03-31T15:00+02:00,24131.1,69.55
2025-03-31T15:15+02:00,24269.3,69.55
2025-03-31T15:30+02:00,24313.2,69.55
2025-03-31T15:45+02:00,25012.4,69.55
2025-03-31T16:00+02:00,26450.7,76.24
2025-03-31T16:15+02:00,27283.5,76.24
2025-03-31T16:30+02:00,28560.5,76.24
2025-03-31T16:45+02:00,30295,76.24
2025-03-31T17:00+02:00,32444.9,100.83
2025-03-31T17:15+02:00,34286,100.83
2025-03-31T17:30+02:00,36881.4,100.83
2025-03-31T17:45+02:00,38823.6,100.83
2025-03-31T18:00+02:00,41773.7,131.57
2025-03-31T18:15+02:00,43623.4,131.57
2025-03-31T18:30+02:00,45753,131.57
2025-03-31T18:45+02:00,47822.6,131.57
2025-03-31T19:00+02:00,49309,183.96
2025-03-31T19:15+02:00,50660.9,183.96
2025-03-31T19:30+02:00,51315.6,183.96
2025-03-31T19:45+02:00,51433.4,183.96
2025-03-31T20:00+02:00,51073.6,172.73
2025-03-31T20:15+02:00,50882.5,172.73
2025-03-31T20:30+02:00,50169.8,172.73
2025-03-31T20:45+02:00,49559.9,172.73
2025-03-31T21:00+02:00,48746.7,135.03
2025-03-31T21:15+02:00,48039,135.03
2025-03-31T21:30+02:00,47015.7,135.03
2025-03-31T21:45+02:00,46143.4,135.03
2025-03-31T22:00+02:00,45700.5,115.25
2025-03-31T22:15+02:00,44939,115.25
2025-03-31T22:30+02:00,44397.5,115.25
2025-03-31T22:45+02:00,43433.3,115.25
2025-03-31T23:00+02:00,42828.3,102.34
2025-03-31T23:15+02:00,41951.3,102.34
2025-03-31T23:30+02:00,41414,102.34
2025-03-31T23:45+02:00,41025.5,102.34
2025-04-01T00:00+02:00,39892.2,101.56
2025-04-01T00:15+02:00,39250.6,101.56
2025-04-01T00:30+02:00,38941.7,101.56
2025-04-01T00:45+02:00,38629,101.56
2025-04-01T01:00+02:00,37810.9,95.02
2025-04-01T01:15+02:00,37810.9,95.02
2025-04-01T01:30+02:00,37374.6,95.02
2025-04-01T01:45+02:00,37073.3,95.02
2025-04-01T02:00+02:00,37098.2,92.91
2025-04-01T02:15+02:00,36816.7,92.91
2025-04-01T02:30+02:00,36963.2,92.91
2025-04-01T02:45+02:00,37134.4,92.91
2025-04-01T03:00+02:00,37134.7,93.5
2025-04-01T03:15+02:00,37301.7,93.5
2025-04-01T03:30+02:00,36996.9,93.5
2025-04-01T03:45+02:00,37191.9,93.5
2025-04-01T04:00+02:00,37947.2,91.43
2025-04-01T04:15+02:00,38157.7,91.43
2025-04-01T04:30+02:00,38481,91.43
2025-04-01T04:45+02:00,38986.1,91.43
2025-04-01T05:00+02:00,40331.5,100.71
2025-04-01T05:15+02:00,40842.3,100.71
2025-04-01T05:30+02:00,41983.3,100.71
2025-04-01T05:45+02:00,43472.7,100.71
2025-04-01T06:00+02:00,45797,129.46
2025-04-01T06:15+02:00,47873.5,129.46
2025-04-01T06:30+02:00,49138.4,129.46
2025-04-01T06:45+02:00,49699.7,129.46
2025-04-01T07:00+02:00,50774.5,179.96
2025-04-01T07:15+02:00,50862.4,179.96
2025-04-01T07:30+02:00,50629.6,179.96
2025-04-01T07:45+02:00,49905.6,179.96
2025-04-01T08:00+02:00,48732.5,159.37
2025-04-01T08:15+02:00,47884.5,159.37
2025-04-01T08:30+02:00,46469.8,159.37
2025-04-01T08:45+02:00,44807.8,159.37
2025-04-01T09:00+02:00,42665.6,108.47
2025-04-01T09:15+02:00,40525.6,108.47
2025-04-01T09:30+02:00,38528.8,108.47
